County;Agency_Name;Trading_Name;Address;Licence_Number;Phone;Email;Website;Covered_Fields
Dublin;Locumlink Associates Limited;;32 Ranelagh Road Ranelagh Dublin 6;EA2362;35314956666;info@locumlink.ie;https://locumlink.ie;Care & Healthcare
Dublin;Locumotion Limited;;Floor 7 RSA House Dundrum Town Centre Sandyford Road Dundrum Dublin 16 D16 FC92;EA1611;35312993550;info@locumotion.com;https://www.locumotion.com;Care & Healthcare
Dublin;Logiskills Limited;The Logiskills Group;Suite 4 Baldoyle House 111 Grange Way Baldoyle Dublin 13;EA2181;35318326330;info@logiskills.ie;https://logiskills.ie;Supply Chain, Logistics & Warehousing, Factory, Engineering
Dublin;Lourmel Limited;Xtra Nursing Agency;19A Montague Street Dublin 2 DO2 TRT2;EA4153;35315685178;;https://www.xtranursingagency.ie/;Care & Healthcare
Dublin;Magnit Global UK Limited;Magnit Global UK Limited;Paramount Court Carrig Road Sandyford Business Park Dublin 18 D18 R9C7;EA3744;;;;General Recruitment, IT & Data Science, 
Dublin;Magnit Global UK WFQLimited;Magnit Global UK WFQ Limited;Paramount Court Corrig Road Sandyford Business Park Dublin 18 D18R9C7;EA4034;;;;
Dublin;Management Support Services (Ireland) Limited;MSS Recruitment;The Courtyard Hill Street Dublin 1;EA1044;35318870690;recruitment@mssthehrpeople.ie;https://www.mssthehrpeople.ie;Cleaning Services, Facilities, Admin & Office
Dublin;Manpower Group (Ireland) Limited;Manpower Group Ireland;The Masonry 151 Thomas Street Co. Dublin D08PY5E;EA1001;35316455200;info@manpower.ie;https://www.manpower.ie/;Admin & Office, IT & Data Science, Accounting & Finance, Industrial
Dublin;Mapas Recruitment;;91 Avondale Road Killiney Co. Dublin;EA5397;;;;Hospitality, Care & Healthcare, Admin & Office
Dublin;Marketing Career Recruitment Ltd;Marketing Career Recruitment;21 Northumberland Road Dublin 4 D04 H2Y4;EA3457;;;;Sales & Marketing, Admin & Office
Dublin;Marketing People Limited;The People Group;4 Clanwilliam Square Dublin 2;EA1682;35316619636;admin@peoplegroup.ie;https://PeopleGroup.ie;Sales & Marketing, IT & Data Science, Retail
Dublin;Marks Sattin (UK) Ltd;Marks Sattin;Smyth House 6-7 St Stephens Street Stephens Green Co. Dublin D02X827;EA3308;35314311349;dublin@markssattin.com;https://markssattin.co.uk;Accounting & Finance, Consultancy, Admin & Office
Dublin;Mason Alexander Limited;Mason Alexander;Smyth House 6-7 St Stephens Green Dublin 2 D02 X827;EA3668;35316854414;hello@masonalexander.ie;https://www.masonalexander.ie/;Board Level, Accounting & Finance, IT & Data Science, HR
Dublin;Matchmedics Limited;;10B Santry Business Park Santry Dublin 9;EA4039;353877584592;info@matchmedics.com;https://matchmedics.com;Care & Healthcare
Dublin;Matthew Lifeline Agency Ltd;;8 Belfield Park Stillorgan Road Booterstown Co. Dublin A94DD99;EA5196;;;;Care & Healthcare
Dublin;Mazars;;Block 3 Harcourt Centre Harcourt Road Dublin 2;EA3784;35314494400;;https://www.forvismazars.com/ie/en;Audit, Advisory, Accounting & Finance, Consultancy
Dublin;McEvoy Associates Limited;Signium;130 Rathgar Road Dublin 6 D06 KF22;EA1230;35314966500;;https://www.signium.com/?xfc=ie;Board Level, Legal, Care & Healthcare
Dublin;MCR Outsourcing Limited;MCR Group;Unit 4-5 The Capel Building Dublin 7 D07 Y318;EA1518;35318899100;info@mcrgroup.ie;https://mcrgroup.ie;Security, Cleaning Services, Construction, Industrial
Dublin;MCS Specialist Recruitment (Ireland) Limited;;6-9 Trinity Street Dublin 2 D02 EY47;EA5163;35319069574;info@mcsgroup.jobs | ireland@mcsgroup.jobs;https://www.mcsgroup.jobs/;IT & Data Science, Legal, Accounting & Finance, Sales & Marketing
Dublin;Med Doc Healthcare Ltd;Med Doc;Pembroke Hall 3 - 4 Pembroke Street Upper Dublin 2 D02 VN24;EA4248;35319011306;gp@meddoc.ie;https://meddoc.ie;Care & Healthcare
Dublin;Medacs Global Group Limited;Global Medics;Block 9 Blackrock Business Park Blackrock Co. Dublin A94 E4X2;EA3125;35312020240;info@globalmedics.ie;https://www.globalmedics.com/contact-us/locations/;Care & Healthcare
Dublin;Medgen Healthcare Ireland Limited;;71 Lower Baggot Street Dublin 2 D02 P593;EA5203;35314851287;;https://www.medgen.ie/;Care & Healthcare
Dublin;Medlocums Recruitment Ltd;Medlocums Recruitment;Sky Business Centres 57 Clontarf Road Dublin 3 D03A7P0;EA5294;;;;Care & Healthcare
Dublin;Meghen Group Ltd;WeHire Ltd;Marina Village Co. Dublin K36 CX99;EA3998;;;;IT & Data Science, Sales & Marketing, General Recruitment, Accounting & Finance
Dublin;Mentor Talent Acquisition Limited;;No. 1 Airton Road Tallaght Dublin 24;EA3900;;info@mentortalent.ie | job@mentortalent.ie;https://mentortalent.ie;IT & Data Science
Dublin;Meo Healthcare Ltd;Meo Healthcare;51 Bracken Road Sandyford Business Park Co. Dublin D18 C448;EA5062;;;;Care & Healthcare
Dublin;Mercer Premier Services Limited;Tiger Recruitment Services;4 Herbert Place Dublin 2 D02 WY46;EA1909;35316111524;;https://tiger-recruitment.com/;Admin & Office, HR, Accounting & Finance, IT & Data Science
Dublin;Methodius Limited;;33 Wicklow Street Dublin 2;EA1993;35316351748;david@methodius.com | info@methodius.com;https://www.methodius.com;Cleaning Services, Hospitality, General Recruitment
Dublin;Metis Recruit Limited;;Clonmel House Forster Way Swords Co. Dublin K67 F2K3;EA4570;353871828549;careers@metisrecruit.com;https://metisrecruit.ie;Care & Healthcare, EHS
Dublin;Michael J. Walshe & Company Limited;Michael J. Walshe & Company Limited;11 Greygates Mount Merrion Blackrock Co. Dublin A94 P3C9;EA3973;;;;Admin & Office, Board Level
Dublin;Michael O Connor (MOC);EHS Consulting & Recruitment;Highground Glenaraneen Brittas Co. Dublin;EA5401;;;;EHS, Consultancy, Security
Dublin;Microwins Recruitment International Ltd;Microwins Recruitment International Ltd;Hardcourt Center Block 4 Hardcourt Road Dublin 2 DO2H W77;EA5318;;;;Care & Healthcare
Dublin;Mirual Limited;Mirual Limited;6 Liffey Drive Liffey Valley Park Lucan Co. Dublin K78R129;EA4406;+35316300292 | +353857801357;;;Cleaning Services, Care & Healthcare, General Recruitment
Dublin;Momentum Capital Projects Ltd;;38/39 Fitzwilliam Square Dublin 2;EA4157;35312343100;;;Construction, Engineering, Admin & Office
Dublin;Montclare Executive Recruitment Limited;;Killiney Co. Dublin A96 P5F1;EA4866;35314428430;;https://www.montclareexecutive.ie/;Board Level, Accounting & Finance, HR
Dublin;MPR Recruitment Limited;MPR Recruitment Limited;Carlisle Building 51 Bracken Road Sandyford Business Estate Dublin 18 D18 CV48;EA4283;35315645480;;;Admin & Office, Accounting & Finance, Board Level
Dublin;Muve People Ireland Limited;;8/9 Westmoreland Street Co. Dublin D02Y889;EA4907;3531800816465;;https://muvehealthcare.ie/;Facilities, Security, Cleaning Services, Hospitality
Dublin;Needle Search Ltd;Needl;14 Whitefriars Aungier Street Dublin 2;EA3686;353867938344;;https://needlsearch.io/;IT & Data Science, Factory, Engineering
Dublin;NES Global Talent Limited;NES Fircroft;The Black Church St Mary's Place Dublin 7 D07 P4AX;EA5046;35345833466;;https://careers.nesfircroft.com/;Engineering, Energy Sector, Care & Healthcare
Dublin;Net2Source Global Workforce Solutions Ltd;;Inniscarra Main Steet Rathcoole Co. Dublin D24 E029;EA4533;35315752933;;;IT & Data Science, Engineering, General Recruitment, Remote
Dublin;New Change Provider Limited;;Spaces 1st Floor Building Two The Green Dublin Airport Central Dublin Airport Swords Co. Dublin;EA4904;;;;HR, Admin & Office
Dublin;Next Level Contruction Ltd;;Unit 2B Parkside House Blakestown Road Huntstown, Mulhuddart Co. Dublin;EA5263;;;;
Dublin;Nicoll Curtin Technology Europe Limited;;38 Main Street Swords Co. Dublin K67E0A2;EA4485;35315920780;;https://www.nicollcurtin.com/;IT & Data Science, Accounting & Finance
Dublin;Nine Dots Recruitment Ltd;NineDots Technology Recruitment;19-22 Baggot Street Lower Dublin 2 D02 X658;EA4226;353861502307;info@ninedots.io;https://ninedots.io/;IT & Data Science, Factory, Engineering
Dublin;Nineteen Talent Solutions;Nineteen Talent Solutions;Apt 19 New Bancroft Hall Tallaght Dublin 24;EA5248;;info@nineteentalentsolutions.com;https://nineteentalentsolutions.com/;Admin & Office, Logistics & Warehousing, Retail, General Recruitment
Dublin;Nissi Healthcare Ltd;;Suite 10791 26/27 Pembroke Street Dublin 2 D02X361;EA5172;353899829241;info@nissihealthcareire.com;https://nissihomecare.com/;Care & Healthcare
Dublin;Nobox Outsourcing Limited;;19 Grange Parade Baldoyle Industrial Estate Dublin 13 D13N29X;EA3889;35312530795;hello@nobox.ie;https://nobox.ie;Aviation, Driving, General Recruitment
Dublin;NOC Limited;Nurse On Call;16 Harcourt Street Dublin 2, DO2 NN29 Co. Dublin;EA1043;35314965199;RegistrationAndCompliance@nurseoncall.ie;https://www.nurseoncall.ie/;Care & Healthcare, EHS
Dublin;Noel O Dowd;Temple Hill Partners;1 Blackhall View Blackhall Place Dublin 7 D07 FR59;EA4689;353866044245;noel@templehillpartners.com;https://templehillpartners.com/;Board Level, Consultancy
Dublin;Noel Recruitment (Citi North) Limited;;47 Dawson St, Dublin 2;EA3653;35316779332;;https://noelgroup.ie;Hospitality, Admin & Office, Logistics & Warehousing, Retail
Dublin;Noel Recruitment (Ireland) Limited;;47 Dawson St Dublin 2;EA1409;35316779332;;https://noelgroup.ie;General Recruitment, Hospitality, Retail
Dublin;Northway Personnel Ltd;;Unit 61A Grange Close Baldoyle Ind Estate Baldoyle Dublin 13;EA3930;;;;Construction, General Recruitment
Dublin;Nursecure Ltd;;53 Lower George Street Dun Laoghaire Co. Dublin A96 X7K2;EA4854;353862159282;info@nursecure.ie;https://nursecure.ie;Care & Healthcare
Dublin;O'Connor Stephens Recruitment Partners Limited;Camden Recruitment Partners;1 Fitzwilliam Square Dublin 2;EA3960;35315390615;hello@camden.ie;https://camden.ie/;Accounting & Finance, General Recruitment, Board Level
Dublin;O'Curry Recruitment Limited;O'Curry Recruitment;Ground Floor 71 Baggot Street Lower Co. Dublin D02P593;EA4887;35315241152;info@ocurry.ie;https://www.ocurryrecruiting.com/;Admin & Office, Accounting & Finance
Dublin;O'Malley Sorohan Ltd;;4 Waterloo Road Dublin 4 D04AOX3;EA3825;353876473305;info@omalleysorohan.com;https://omalleysorohan.com;Board Level, Public Sector, Legal
Dublin;O'Neill & Brennan Limited;;Unit 2 Ballymount Business Park Lower Ballymount Road Dublin 12;EA1997;35314569899;dublinstaff@oandb.ie;https://oneillandbrennan.com;Construction, General Recruitment, Management
Dublin;Obsidian Healthcare Ltd;;Bracetown Business Park Clonee Dublin 15 D15YDC1;EA5302;35319026767;enquiries@obsidianhealthcare.ie;https://www.obsidianhealthcare.ie/;Care & Healthcare
Dublin;OCA Aviation Ltd;;Unit K23 Drinan Enterprise Centre Swords Enterprise Park Feltrim Road Swords, Co. Dublin;EA3830;35318928088;support@ocaaviation.com;https://ocaaviation.com/;Aviation, General Recruitment
Dublin;Office Talent Ltd;;62 Glenageary Park Glenageary Co. Dublin A96F6E5;EA4041;353871360626;nikki.waller@officetalent.ie;http://officetalent.ie/;Admin & Office
Dublin;OJA Recruitment Limited;Oliver James Associates;10 Clanwilliam Square Grand Canal Quay Dublin 2;EA3591;35315719700;ireland@oliverjames.com;https://www.oliverjames.com/;Insurance, Legal, IT & Data Science, Accounting & Finance
Dublin;Oliver Placement Ltd;;Office 39 GD House Whitestown Drive Tallaght Business Park Dublin 24;EA3791;;;;Care & Healthcare, Cleaning Services
Dublin;Ontario Recruitment Ltd;The Panel;21 Northumberland Road Ballsbridge Dublin 4. Co. Dublin D04 H2Y4;EA3735;35316377000;info@thepanel.com;https://thepanel.com;Accounting & Finance, Legal, Accounting & Finance, IT & Data Science
Dublin;Opalus Healthcare Limited;;Balheary Road Sword Co. Dublin;EA5285;;info@opalushealthcare.ie;https://opalus.ie;Care & Healthcare
Dublin;Oradeo Limited;;Unit 4 2050 Orchard Avenue Citywest Business Campus Dublin 24 D24Y079;EA3649;35316877188;info@oradeo.com;https://oradeo.com;Engineering, Construction, Care & Healthcare
Dublin;Orange Recruitment (Ireland) Ltd;;46 Dawson Street Dublin 2;EA3654;35316170033;info@orangerecruitment.ie;https://www.orangerecruitment.ie;Care & Healthcare, Admin & Office, Industrial, Accounting & Finance
Dublin;Origon Recruitment Ltd;;Mespil House Sussex Road Dublin 4 D04T4A6;EA3392;35312314694;info@origon.ie;https://origon.ie;Accounting & Finance, Legal
Dublin;OTL Consulting Limited;OTL Consulting;Argyll 58 Shrewsbury Lawn Cabinteely Dublin 18 D18 A4V8;EA3553;353876338160;gareth.owens@otlconsulting.ie;https://otlconsulting.ie/;Admin & Office, General Recruitment
Dublin;Outsource Staffing Solutions Ltd;OSS;G3 Riverview Business Park Nangor Road Dublin 12 D12 R623;EA3481;35314605517;admin@osscompany.ie;https://www.osscompany.ie/;Industrial, Admin & Office, Logistics & Warehousing
Dublin;Owen O'Sullivan;PeopleBridge by William Fry;2 Grand Canal Square Dublin 2;EA4699;35316395000;;https://www.williamfry.com/;Legal, Interim, Board Level
Dublin;Oyster HR Ireland Limited;;Paramount Court Corrig Road Sandymount Business Park Co. Dublin D18 R9C7;EA4662;;hello@oysterhr.com;https://oysterhr.com;Remote, HR
Dublin;Parakar Ireland Limited;;38 Main Street Swords Co. Dublin K67E0A2;EA4063;353768887039;;https://parakar.eu/;General Recruitment, HR
Dublin;Parc Aviation Limited;CAE Parc Aviation;Unit 2.1, Block 2 Woodford Business Park Santry Dublin 17 D17 E925;EA1024;35318161777;;https://www.cae.com/;Aviation, Technical, General Recruitment
Dublin;Parker Stewart Limited;;60 Lower Baggot Street Dublin 2 D02 KP79;EA4659;35316933477;contact@parkerstewart.ie;https://parkerstewart.ie;Banking, Legal, Admin & Office, Consultancy
Dublin;Pathfinder Recruitment;;14 Butterdrive Priorswood Dublin 17 D17FY00;EA5311;;;;General Recruitment, Care & Healthcare
Dublin;Pathway Training and Recruitment Limited;;Moritz House Oldcourt Centre Parklands Road Dublin 24;EA5149;35316586808;info@pathwayrecruitment.ie;http://www.pathwaystosuccess.ie/;General Recruitment, Career Development
Dublin;Patrick Ekhator;Globalfamily Healthcare;159 Glasmore Park Swords Co. Dublin K67 X466;EA5195;;info@globalfamilyhealthcare.com;https://www.globalfamilyhealthcare.com/contact.html;Care & Healthcare
Dublin;Performia Limited;Perform Recruitment;77 Camden Street Lower Dublin 2 D02 YE80;EA4690;35319069522;contact@perform-recruitment.com;https://www.perform-recruitment.com/;Hospitality, Retail, Admin & Office
Dublin;Perrett Laver Ltd;;Suite 101 Grafter House 10 Ely Place Dublin 2 D02HR98;EA4165;;;https://perrettlaver.com/;Board Level, Education, Public Sector
Dublin;Peter McPartlin;The Indie List;267 North Circular Road Dublin 7;EA4540;;;https://indielist.ie/contact;Freelance, Sales & Marketing, Admin & Office
Dublin;PharmaConex Limited;;Suite 312 The Capel Building Mary's Abbey Dublin 7 D07 KV07;EA3484;35314853522;info@pharmaconex.com;https://pharmaconex.com;Pharma, Care & Healthcare, General Recruitment
Dublin;PHC Care Management Limited;Private Homecare;Ground Floor One Haddington Buildings Haddington Road Dublin 4;EA3200;35316219101;;https://www.privatehomecare.ie/contact-us/;Care & Healthcare
Dublin;Phire HR Limited;;6 Parkwood Ave Aylesbury Tallaght Dublin 24 D24 P03X;EA4847;;;;HR, Admin & Office
Dublin;Pilgrims Healthcare Pvt Ltd;Pilgrims Healtcare Limited;City Gate Business Centre Hills Industrial Estate Lower Lucan Road Co. Dublin;EA4647;353871685007;;https://pilgrimshealthcareltd.com/;Care & Healthcare
Dublin;Pinelane Limited;Pinelane;No 7 Fitzwilliam Street Lower Dublin 2;EA4151;35315242534;info@pinelane.ie;https://pinelane.ie;Admin & Office, Legal
Dublin;Pinnacle Search & Selection Limited;;12 Merrion Square Dublin 2 D02 H798;EA2197;35312963861;info@mypinnacle.ie;https://mypinnacle.ie;Board Level, Accounting & Finance, Legal, Sales & Marketing
Dublin;Playroll Ireland Limited;;51 Bracken Road Sandyford Dublin 18;EA5072;;;;General Recruitment, Remote, HR
Dublin;PNM Vision Resource International;;298 Castlecurragh Heath Blanchardstown Dublin 15;EA5348;;;;Care & Healthcare, General Recruitment
Dublin;Point One Business Heights Limited;;3 The Drive Pheasant Run Clonee Dublin 15 D15A4A8;EA4978;;;;Admin & Office, General Recruitment
Dublin;PortGael;PortGael Recruitment;92 Jade Brewery Road Stillorgan Co. Dublin;EA5366;;info@portgaelrecruitment.com;https://www.portgaelrecruitment.com/#contacts;Engineering, Technical, Management
Dublin;Post Seed Development Partners Ltd;PSD Partners;Fitzwilliam Hall 25-27 Fitzwilliam Place Dublin 2;EA3552;;info@psdpartners.com;https://www.psdpartners.com/contact/;Board level, General Recruitment
Dublin;PRC Confidential Limited;PRC Sales and Marketing Recruitment;11/12 Hatch Street Dublin 2;EA3849;35319125419;info@prcrecruitment.ie;https://www.prcrecruitment.ie/;Sales & Marketing, Admin & Office
Dublin;Presto Nursing;Presto Nursing Limited;20 Harcourt St Dublin 2 Dublin 2 D02 H364;EA5212;;;;Care & Healthcare
Dublin;PricewaterhouseCoopers;;One Spencer Dock North Wall Quay Dublin 1;EA1029;35317926000;;https://pwc.ie;General Recruitment, Consultancy, Accounting & Finance
Dublin;Prime Care Recruitment Limited;;32 The Ashes Santry Place Santry Dublin 9;EA4637;353877958446;info@primecare.ie;https://primecare.ie;Care & Healthcare
Dublin;Primtac Personnel Ltd;;1st Floor 10 Railway St Balbriggan Co. Dublin;EA3974;35316905737;info@primtac.ie;https://primtacpersonnel.ie/contact-us/;Logistics & Warehousing, Admin & Office, Construction, Factory
Dublin;Principal Connections Ltd;;20 Harcourt Street Dublin 2 D02 H364;EA3855;35317038888;;https://www.principalconnections.com/;Board Level, Consultancy
Dublin;Principle HR Limited;;8 Leeson Close Dublin 2 D02 KC98;EA1738;353166767166;hello@principlehr.com;https://principlehr.com;HR, Admin & Office, IT & Data Science, Accounting & Finance
Dublin;Prism Executive Ltd;;1 Rookstown House Thormanby Road Howth, Co Dublin Co. Dublin D13E528;EA4648;;;https://www.prismexecutivesearch.com/;Board level, General Recruitment
Dublin;Production Operations Limited;The Production People / Casting Ireland;Velford House 11 Merrion Square Dublin 2;EA2180;35316343100;info@productionpeople.ie;https://productionpeople.ie/contact/;Acting, Factory, IT & Data Science
Dublin;Project Management Limited;PM Group;Kearney House Belgard Square Tallaght Dublin 24;EA1250;35314040700;;https://www.pmgroup-global.com/;Engineering, Architecture, Pharma, Hospitality, Biotechnology
